"ID","hydro_year","SPEI-12 Hydro avg","SPEI-12 September","SPEI-12 December","SPEI12anual_est","SPEI12sep_est","SPEI12dic_est"
"UP","2019","-1.59268861013012","-1.69288397258046","-1.96828295653543","-1.88047407623919","-1.79580077545728","-2.02812214362175"
"UQ","2019","-1.76508391377528","-2.11167907315587","-2.30781108797165","-2.07616012327225","-2.22092350930807","-2.36507291857702"
"LL","2020","-1.05050385229657","-0.961651819196203","-0.556812493061228","-1.26503972403429","-1.05352033402136","-0.627366145930729"
"LP","2020","-1.33921961168958","-1.26040385029142","-0.841924419199397","-1.59276121340882","-1.35678625100122","-0.91031378875158"
"LQ","2020","-0.925869837850005","-0.923974022939143","-0.469325853487114","-1.12356755456551","-1.01527325871349","-0.540543617034422"
"ML","2020","-1.12259553994815","-1.15734540914434","-0.745516431050503","-1.3468710563397","-1.25217068556922","-0.814637633196408"
"MP","2020","-1.15451000640728","-1.14776061010127","-0.710658999733827","-1.38309719273962","-1.24244106846768","-0.780044804480209"
"UL","2020","-1.37394775762298","-1.39082918176762","-1.05943598560807","-1.63218115963011","-1.48918219690502","-1.12617422586209"
"UP","2020","-1.06972713647952","-0.999044075123418","-0.67911282611283","-1.28686008928331","-1.09147755473092","-0.748738097717782"
"UQ","2020","-1.1974949106973","-1.16619484413601","-0.745030963332631","-1.43188939197449","-1.26115382790189","-0.814155850661745"
"LL","2021","-1.29198070232726","-1.64260806388553","-1.37787995873852","-1.53914028961445","-1.74476524108294","-1.44220089226012"
"LP","2021","-1.69798882473989","-1.88501834578183","-1.90767563447314","-2.00000043405188","-1.99083813355877","-1.96797489146192"
"LQ","2021","-1.48312598494668","-1.96280294854067","-1.75308225048152","-1.75610945277565","-2.069797994672","-1.8145550251357"
"ML","2021","-1.57924501747546","-1.85767250120174","-1.93547397193977","-1.86521424346596","-1.96307911681914","-1.99556221187695"
"MP","2021","-1.53682458602119","-1.74533460816156","-1.84294284284728","-1.81706277779838","-1.84904389496802","-1.90373348615895"
"UL","2021","-1.39326508264197","-1.49613667940538","-1.58583528493549","-1.65410827070733","-1.59608080013424","-1.64857763053434"
"UP","2021","-1.48751785963635","-1.68749177165371","-1.81072446706803","-1.7610946732481","-1.79032710301865","-1.87175967992176"
"UQ","2021","-1.57670809278641","-1.84497275841959","-1.89644719648782","-1.86233457822264","-1.95018749186142","-1.9568316884976"
"LL","2022","-0.68463221896127","-0.643816622478876","-0.537950760480598","-0.849738540445897","-0.73088292122253","-0.60864759267519"
"LP","2022","-1.02464317159062","-0.62300240240305","-0.594209175230091","-1.23568524468404","-0.709754216207955","-0.664478950057598"
"LQ","2022","-0.935292471835295","-0.72019666097922","-0.721017913920557","-1.13426319393754","-0.808416996321023","-0.790325084197089"
"ML","2022","-1.98024090187795","-1.95878890483896","-1.9106940573788","-2.32038499252979","-2.06572330222712","-1.97097040153321"
"MP","2022","-1.09690919291239","-1.27245523719589","-0.431961199698805","-1.3177144632779","-1.36901972398235","-0.503462598160817"
"UL","2022","-1.33452214878545","-1.20537870522192","-1.15152214181437","-1.58742911950976","-1.30092972338105","-1.21756135648103"
"UP","2022","-1.25342075471018","-1.07496492790431","-0.965679493527409","-1.4953708622377","-1.16854550620923","-1.03312943888072"
"UQ","2022","-1.2707449326551","-1.05592485494869","-0.98582401525254","-1.51503555047722","-1.14921775414983","-1.05312104363427"
